"No.","Time","Source","Destination","Protocol","Length","Info","value"
"163","0.039981","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","366563,-652069,453308,-1090,24582457,-56407801,31487875,-421"
"164","0.039981","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","399516,-669579,389518,-879,28500285,-56568159,27700420,-589"
"165","0.040700","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","449381,-665426,340786,-688,32257325,-56384925,23713564,1580"
"166","0.040700","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","498463,-652716,292694,-1248,35812555,-55755731,19588609,-584"
"167","0.041321","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","536457,-644871,236232,-1141,39138638,-54813826,15363816,-382"
"168","0.041321","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","561560,-643618,167832,-464,42221999,-53560736,11037703,-1889"
"169","0.041321","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","574061,-647023,88884,-925,45063719,-51971316,6648634,-1795"
"170","0.041932","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","578350,-648976,6220,-1045,47609828,-50057832,2210747,268"
"171","0.041932","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","587743,-638702,-68523,-169,49870606,-47835834,-2200856,-1663"
"172","0.042505","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","612929,-607914,-122987,-419,51817977,-45320009,-6601064,-574"
"173","0.042505","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","651378,-553418,-158987,-852,53447277,-42527637,-11001186,51"
"174","0.042505","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","689702,-493625,-191128,-692,54745385,-39469428,-15328462,-1808"
"175","0.043298","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","708093,-445696,-238064,-902,55704073,-36169846,-19558537,-1781"
"176","0.043298","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","700331,-416312,-305879,-515,56327591,-32649288,-23674935,-497"
"177","0.043733","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","677350,-396775,-383305,-666,56596075,-28920930,-27640527,-642"
"178","0.043733","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","655147,-368408,-451702,-1019,56559000,-25016347,-31454323,-1338"
"179","0.043733","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","647386,-318766,-498666,-684,56122164,-20960400,-35075307,-646"
"180","0.044531","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","655969,-246687,-522578,-875,55297202,-16774351,-38459337,-251"
"181","0.044531","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","669076,-165340,-534338,-1013,54171691,-12480900,-41614923,-342"
"182","0.044985","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","669479,-91851,-552061,-1340,52710549,-8105653,-44516043,-2064"
"183","0.044985","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","644815,-37855,-587037,-1032,50925740,-3691485,-47135122,-103"
"184","0.044985","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","597947,-2561,-637246,-584,48830169,757661,-49470065,1274"
"185","0.045783","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","546861,32707,-683242,-375,46430212,5175907,-51491917,1267"
"186","0.045783","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","509663,84315,-708643,-773,43743591,9538002,-53200374,826"
"187","0.046232","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","488248,155477,-708605,-489,40790542,13885496,-54582717,130"
"188","0.046232","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","473968,235753,-696081,-1331,37590519,18152246,-55625797,866"
"189","0.046232","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","455239,312472,-680383,-1217,34138396,22302080,-56327470,1052"
"190","0.047015","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","425331,378616,-668989,-1535,30488438,26322025,-56683145,447"
"191","0.047015","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","381814,432232,-664543,-2008,26651558,30180594,-56756426,-1807"
"192","0.047642","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","326228,474302,-665576,-967,22642559,33868023,-56401406,90"
"193","0.047642","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","270185,512929,-661675,-1247,18495980,37325306,-55639110,495"
"194","0.047642","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","227494,564330,-636811,-1722,14246714,40554968,-54609477,2003"
"195","0.048221","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","205287,634620,-586816,-1971,9904115,43546479,-53234517,-125"
"196","0.048221","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","182371,701464,-533472,-1197,5511870,46269637,-51527551,-1762"
"197","0.048801","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","121719,726301,-513509,-1689,1073671,48691047,-49502507,-880"
"198","0.048801","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","5991,692195,-544888,-1317,-3315515,50828933,-47176209,-1444"
"199","0.048801","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-138712,625489,-602379,-1309,-7679056,52650275,-44559769,-975"
"200","0.049559","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-263311,576105,-635051,-1916,-12052008,54143368,-41659053,-120"
"201","0.049559","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-332148,577307,-608534,-1872,-16361398,55302395,-38508682,-759"
"202","0.050058","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-355346,617241,-535886,-2007,-20585148,56125127,-35111131,-3482"
"203","0.050058","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-371161,659620,-454607,-2070,-24680444,56593389,-31492880,-854"
"204","0.050058","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-403044,677525,-390551,-2026,-28614704,56763639,-27673422,-1462"
"205","0.050838","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-452407,672633,-342670,-1718,-32367515,56547014,-23661672,1289"
"206","0.050838","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-502081,658971,-295073,-913,-35918351,55955237,-19510422,3046"
"207","0.051294","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-541082,651546,-237556,-870,-39250641,54997947,-15249270,-215"
"208","0.051294","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-565581,650059,-169850,-2081,-42338012,53749986,-10923216,-526"
"209","0.051294","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-578403,653250,-91408,-1793,-45168490,52158182,-6578902,-935"
"210","0.052013","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-583676,655358,-9573,-1665,-47720617,50249080,-2253072,-991"
"211","0.052013","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-591482,645701,66321,-1707,-49978268,48025497,2039576,2229"
"212","0.052545","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-615736,614172,122296,-1764,-51923632,45508323,6286935,-415"
"213","0.052545","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-654278,560962,158699,-1757,-53554650,42713240,10606055,790"
"214","0.052545","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-693264,499565,190635,-1028,-54851699,39664109,14984309,109"
"215","0.053353","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-712606,450821,236743,-1832,-55804830,36356609,19286544,-2399"
"216","0.053353","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-705425,421863,303308,-1543,-56419904,32824477,23477092,-1126"
"217","0.053775","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-681357,401828,380357,-1803,-56680399,29104587,27484716,2083"
"218","0.053775","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-658873,374364,449850,-1427,-56659574,25200762,31333230,-1221"
"219","0.053775","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-650771,325110,496948,-1202,-56223248,21127616,34975993,408"
"220","0.054616","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-659232,253347,520713,-1742,-55380711,16946459,38368030,535"
"221","0.054616","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-671573,172016,532937,-1704,-54266889,12654762,41526919,-361"
"222","0.055064","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-673127,98910,550371,-1894,-52806763,8287319,44440031,881"
"223","0.055064","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-648938,44928,585264,-1669,-51026636,3865436,47056017,3"
"224","0.055064","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-602817,9014,634149,-1252,-48933042,-564641,49388339,230"
"225","0.055860","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-551600,-26157,680082,-1685,-46531452,-4951050,51420297,497"
"226","0.055860","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-513279,-77922,706209,-1625,-43850214,-9346813,53127987,1004"
"227","0.056313","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-491108,-148493,707343,-1625,-40895705,-13699052,54507458,162"
"228","0.056313","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-477286,-229768,694021,-1239,-37685572,-17963075,55559299,116"
"229","0.056313","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-459126,-306291,678316,-1439,-34251458,-22122819,56263284,-712"
"230","0.057039","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-429514,-372895,666973,-1143,-30604566,-26148293,56623000,-2822"
"231","0.057039","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-386331,-426158,662250,-978,-26762309,-30009053,56674348,-485"
"232","0.057624","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-331091,-468070,662237,-1588,-22766322,-33685994,56330056,-1333"
"233","0.057624","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-273500,-506573,658538,-1355,-18634434,-37146271,55586089,-1207"
"234","0.057624","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-230581,-558608,635283,-1497,-14375692,-40385988,54544242,-1653"
"235","0.058299","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-207853,-628548,585889,-1103,-10034956,-43372124,53166389,-282"
"236","0.058299","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-184569,-694955,531764,-1395,-5626596,-46088650,51461048,1541"
"237","0.058822","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-125525,-721154,511312,-1409,-1191523,-48520116,49440690,1362"
"238","0.058822","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-10469,-687509,543070,-1154,3263040,-50649361,47120285,601"
"239","0.058822","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","135914,-618022,601208,-867,7638784,-52468025,44505459,-1521"
"240","0.059739","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","259694,-569446,633046,-1352,11983088,-53965762,41618256,-662"
"241","0.059739","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","327545,-571716,606566,-1057,16296018,-55126353,38476556,-1583"
"242","0.059999","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","350900,-611743,533435,-1514,20496594,-55944347,35081541,-3250"
"243","0.059999","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","366112,-652639,451946,-1275,24580985,-56406151,31489208,-1709"
"244","0.059999","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","399094,-670618,388544,-569,28499693,-56568764,27705445,423"
"245","0.060805","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","448738,-665857,341376,-1130,32257428,-56386327,23714100,344"
"246","0.060805","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","498169,-652423,294266,-1219,35811956,-55750978,19589446,-2152"
"247","0.061392","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","536025,-644206,237007,-1803,39136428,-54808501,15365556,-278"
"248","0.061392","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","561850,-643406,168387,-1485,42221894,-53557901,11040390,-253"
"249","0.061392","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","573932,-646247,89937,-1729,45062387,-51966112,6648388,-898"
"250","0.062044","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","579428,-648828,7072,-1371,47613020,-50059399,2207386,-877"
"251","0.062044","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","588319,-640226,-67989,-1577,49867632,-47836435,-2202034,-1590"
"252","0.062551","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","612960,-607785,-122840,-1722,51815625,-45323465,-6598784,-736"
"253","0.062551","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","652084,-553142,-158872,-1695,53444920,-42527581,-11001283,2709"
"254","0.062551","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","690204,-492094,-191078,-1142,54743991,-39472132,-15324754,-523"
"255","0.063473","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","708701,-444707,-237460,-932,55704489,-36177226,-19560951,-393"
"256","0.063473","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","701293,-416005,-306013,-2308,56321618,-32653164,-23676084,641"
"257","0.063749","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","676874,-396720,-383684,-1604,56591968,-28923263,-27643860,-1269"
"258","0.063749","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","654462,-368328,-452021,-985,56553443,-25021523,-31455765,-1275"
"259","0.063749","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","647554,-318206,-498820,-1569,56115994,-20965547,-35074416,-426"
"260","0.064606","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","655711,-247060,-522037,-1593,55293316,-16772521,-38460606,1189"
"261","0.064606","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","669118,-165024,-533969,-1371,54170368,-12484115,-41619384,567"
"262","0.065135","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","669494,-91903,-551929,-1405,52713181,-8113413,-44519859,-1108"
"263","0.065135","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","644758,-39057,-587727,-1676,50926000,-3696228,-47139241,30"
"264","0.065135","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","598347,-3622,-637691,-832,48831733,750040,-49471330,2074"
"265","0.065800","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","548279,31920,-683121,-1099,46433026,5171232,-51496414,-587"
"266","0.065800","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","510839,83712,-708317,-1346,43752428,9529373,-53207738,-2228"
"267","0.066332","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","489478,155893,-709966,-1571,40797752,13877134,-54589853,138"
"268","0.066332","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","475355,235827,-697072,-870,37589854,18148830,-55631425,798"
"269","0.066332","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","456945,312139,-680872,-1180,34138054,22300043,-56335372,656"
"270","0.067137","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","426763,379130,-669180,-1172,30492855,26317256,-56688519,-558"
"271","0.067137","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","382934,432527,-664910,-928,26656772,30176573,-56759286,-2980"
"272","0.067570","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","327578,473943,-665970,-1621,22653114,33857026,-56406301,-2949"
"273","0.067570","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","271168,512688,-661322,-1757,18502669,37316021,-55646823,396"
"274","0.067570","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","229423,564815,-636417,-1616,14255455,40547856,-54618697,-1323"
"275","0.068318","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","206681,634994,-586903,-1455,9915517,43540358,-53240331,1454"
"276","0.068318","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","183615,701952,-533894,-882,5520937,46259030,-51536922,-8"
"277","0.068826","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","122967,726244,-513992,-1259,1084391,48683248,-49514261,-1651"
"278","0.068826","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","7600,692090,-546019,-1665,-3307643,50816693,-47188707,-590"
"279","0.068826","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-138749,624745,-603562,-1013,-7665675,52637821,-44567053,-1391"
"280","0.069766","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-262562,575983,-635180,-1239,-12042313,54133539,-41668629,-949"
"281","0.069766","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-330542,576905,-608883,-1033,-16357552,55294076,-38517269,-634"
"282","0.070027","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-354072,617007,-536303,-1393,-20573321,56117963,-35128176,-1838"
"283","0.070027","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-369186,658037,-455898,-1289,-24664642,56583074,-31503175,-140"
"284","0.070027","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-401997,675970,-391247,-1881,-28602648,56752593,-27685196,1186"
"285","0.070724","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-451477,671395,-343427,-1692,-32352143,56539573,-23675142,-285"
"286","0.070724","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-500740,659344,-295705,-1365,-35905013,55946527,-19521309,-797"
"287","0.071402","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-539086,650952,-238968,-1744,-39239838,54989439,-15264278,-22"
"288","0.071402","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-563781,648980,-170629,-1110,-42333818,53741460,-10935190,1643"
"289","0.071402","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-577300,651490,-92238,-1125,-45159913,52147061,-6593453,223"
"290","0.072077","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-582383,653922,-9973,-1825,-47711382,50237415,-2265770,-698"
"291","0.072077","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-591027,645410,65981,-2238,-49968743,48018578,2032590,592"
