f;FE_AErr_h1;FE_phErr_h1; SR_AErr_h1;SR_phErr_h1; WF_AErr_h1;WF_phErr_h1; MH_AErr_h1;MH_phErr_h1; WR_AErr_h1;WR_phErr_h1; SV_AErr_h1;SV_phErr_h1; FE_AErr_h2;FE_phErr_h2; SR_AErr_h2;SR_phErr_h2; WF_AErr_h2;WF_phErr_h2; MH_AErr_h2;MH_phErr_h2; WR_AErr_h2;WR_phErr_h2; SV_AErr_h2;SV_phErr_h2 
50.088;6.231687230684457e-07;1.940840274627931e-05;-2.853038794103924e-08;1.221923379004801e-06;-0.000308559769486072;0.02763746906092112;0;1.157220081087871e-17;-0.0090839206220511;NaN;2.325344517228878e-05;-2.888045146114561;NaN;NaN;-1.076365092472775e-07;2.441404133507724e-06;-0.003429192911697507;0.05627407351086672;0;-2.461855535736844e-17;NaN;NaN;-4.719181314426224e-05;0.5072718265073289
50.089;6.547505300158463e-07;1.947070936747508e-05;-2.004744736883168e-08;8.586087313495536e-07;-0.0003083000418316884;0.02795153814087548;0;-1.029514482110003e-17;-0.009082479988227754;NaN;1.154547725956689e-05;-2.887786649038179;NaN;NaN;-7.563298506929605e-08;1.715500718377959e-06;-0.003430497866010254;0.05691395064913597;0;1.607550481138186e-16;NaN;NaN;-2.337823158934937e-05;0.5076996792853363
50.09;6.869826874034146e-07;1.953302826951386e-05;-1.145158934345858e-08;4.904562606590396e-07;-0.0003080403201785042;0.0282656073723025;0;-6.885846717927201e-18;-0.009081038057679125;NaN;-1.699492501172628e-07;-2.887528146358298;NaN;NaN;-4.320332647189673e-08;9.799317039674171e-07;-0.003431802821795907;0.05755383685541227;0;1.575585251658781e-16;NaN;NaN;4.245199147351331e-07;0.5081274063686813
50.091;7.198711946543312e-07;1.959536021978181e-05;-2.742890470308623e-09;1.174693773631931e-07;-0.0003077806045207465;0.02857967675506357;0;-2.669866844224511e-17;-0.009079594830830318;NaN;-1.189282783953249e-05;-2.887269638076433;NaN;NaN;-1.034783911335602e-08;2.347038821641478e-07;-0.003433107778734401;0.05819373213306118;0;6.015870472786824e-17;NaN;NaN;2.421643340681789e-05;0.5085550078780127
50.092;7.534220547444903e-07;1.965770597944783e-05;6.078560099709307e-09;-2.603484974001307e-07;-0.000307520894852642;0.02889374628901169;0;-2.010467402580531e-17;-0.009078150308081567;NaN;-2.362315199322396e-05;-2.887011124194109;NaN;NaN;2.293317731549838e-08;-5.201759778440475e-07;-0.003434412736505535;0.05883363648543048;0;2.561365544833112e-16;NaN;NaN;4.799750093438526e-05;0.5089824839338296
50.093;7.876412602136895e-07;1.972006632566803e-05;1.501267199444101e-08;-6.429939296582946e-07;-0.0003072611911689727;0.02920781597401127;0;-1.171160691257912e-17;-0.009076704489832998;NaN;-3.536091519651396e-05;-2.886752604712843;NaN;NaN;5.663942814759793e-08;-1.28470100548409e-06;-0.003435717694788953;0.05947354991589036;0;-3.71317857291003e-17;NaN;NaN;7.176771455381925e-05;0.5094098346565047
50.094;8.225348000490129e-07;1.978244204092761e-05;2.405936339044956e-08;-1.030463477545044e-06;-0.0003070014934638543;0.02952188580991816;0;-5.641970624447096e-17;-0.009075257376499501;NaN;-4.710611093583505e-05;-2.886494079634164;NaN;NaN;9.077061265128084e-08;-2.058864215629153e-06;-0.003437022653264177;0.0601134724277935;0;4.858146655160679e-16;NaN;NaN;9.552706632880159e-05;0.5098370601662567
50.095;8.581086612391431e-07;1.984483395744974e-05;3.321855768234627e-08;-1.42275363047319e-06;-0.0003067418017318468;0.02983595579658851;0;-7.184186618761004e-18;-0.009073808968480646;NaN;5.894886855783987e-05;-2.900148440513049;NaN;NaN;1.253264127060172e-07;-2.842658503026624e-06;-0.003438327611610642;0.06075340402449168;0;-1.454392376257042e-16;NaN;NaN;-0.0001199161038768909;0.4833138282302085
50.096;8.943688267759597e-07;1.990724283817968e-05;4.2490176266341e-08;-1.819860915779888e-06;-0.0003064821159670661;0.03015002593388401;0;-7.825385269239029e-18;-0.009072359266194763;NaN;4.718258447833357e-05;-2.899890361328559;NaN;NaN;1.603065103994439e-07;-3.636076961639752e-06;-0.003439632569507647;0.06139334470934886;0;1.060867643392177e-16;NaN;NaN;-9.591253908526609e-05;0.4837451866589793
50.097;9.313212727679598e-07;1.996966951267609e-05;5.18741321009486e-08;-2.221781785896511e-06;-0.0003062224361645161;0.03046409622166651;0;-2.054837371580959e-18;-0.009070908270033984;NaN;3.540864750428696e-05;-2.899632276491746;NaN;NaN;1.957105933980685e-07;-4.439112639624752e-06;-0.003440937526634436;0.06203329448572728;-1.387778780781446e-17;-2.679980759520604e-16;NaN;NaN;-7.191950598536834e-05;0.48417641603525
50.098;8.463114373746805e-07;2.532702021884603e-05;-6.177095523973719e-08;2.645559136186057e-06;-0.0003059627623183125;0.03077816665978943;0;3.536709653585001e-18;-0.009069455980412977;NaN;2.362706417868843e-05;-2.899374186004035;NaN;NaN;-2.330413607504189e-07;5.285834496447191e-06;-0.003442242482670041;0.06267325335697332;-1.387778780781446e-17;-3.769020747316176e-17;NaN;NaN;-4.793701279789953e-05;0.4846075164819021
50.099;8.84442907356231e-07;2.539981049842766e-05;-5.239712397298035e-08;2.244096969652974e-06;-0.0003057030944229044;0.03109223724811476;0;-1.305898373081317e-17;-0.009068002397749297;NaN;1.183784104252794e-05;-2.899116089866848;NaN;NaN;-1.976774335332721e-07;4.483710774865354e-06;-0.003443547437293387;0.06331322132644808;0;3.208625934191407e-16;NaN;NaN;-2.39650677343467e-05;0.4850384881216902
50.1;9.232848738882637e-07;2.547261502616749e-05;-4.291104493958642e-08;1.83782510491011e-06;-0.0003054434324729627;0.03140630798650453;0;-1.36836210385267e-17;-0.009066547522431523;NaN;4.098463612933756e-08;-2.898857988081609;NaN;NaN;-1.618898409633251e-07;3.671977865584774e-06;-0.00344485239018337;0.06395319839751379;0;-7.554168932445515e-18;NaN;NaN;-3.678997426148634e-09;0.4854693310772225
