f_FFT;A_FFT;f_WFFT;A_WFFT;f_resamplingSVstream;A_resamplingSVstream;f_splineresample;A_splineresample
3395;0.0003683002675633483;3395;1.641028626453341e-11;4180.09375;1.185136434016454e-10;3715.643383887309;5.420800576077831e-08
3400;0.0003678907515697233;3400;1.633363124658471e-11;4186.25;5.340051011371288e-11;3721.115612729558;5.414743079097162e-08
3405;0.0003674826970466699;3405;1.625716407136612e-11;4192.40625;3.393764076912933e-11;3726.587841571807;5.408707319045511e-08
3410;0.0003670760979163962;3410;1.618143748292862e-11;4198.5625;2.434634690381254e-11;3732.060070414057;5.402693252802971e-08
3415;0.000366670948137598;3415;1.61059313124806e-11;4204.71875;2.778893261776408e-11;3737.532299256306;5.396700769767065e-08
3420;0.0003662672417047401;3420;1.603089212522592e-11;4210.875;1.293697783432081e-10;3743.004528098555;5.390729763035813e-08
3425;0.0003658649726488739;3425;1.595646736114769e-11;4217.03125;6.793255200954135e-11;3748.476756940805;5.384780121049383e-08
3430;0.0003654641350357335;3430;1.588198646266221e-11;4223.1875;6.109656094442745e-11;3753.948985783054;5.378851823897414e-08
3435;0.0003650647229672785;3435;1.580873203935006e-11;4229.34375;8.493698211403281e-11;3759.421214625303;5.37294478023321e-08
3440;0.0003646667305800066;3440;1.573483782937377e-11;4235.5;1.802971415899538e-10;3764.893443467553;5.367058890224408e-08
3445;0.0003642701520456875;3445;1.566240185054047e-11;4241.65625;2.22666925525815e-10;3770.365672309802;5.361194092909764e-08
3450;0.0003638749815703782;3450;1.558952657555788e-11;4247.8125;8.001961656905394e-11;3775.837901152051;5.355350322619623e-08
3455;0.0003634812133945788;3455;1.551765977689986e-11;4253.96875;6.117889482359344e-11;3781.3101299943;5.349527509630506e-08
3460;0.0003630888417931085;3460;1.544582502468046e-11;4260.125;6.669338622475862e-11;3786.78235883655;5.343725551385893e-08
3465;0.000362697861074351;3465;1.537462778090975e-11;4266.28125;1.063460443023681e-10;3792.254587678799;5.337944506564394e-08
3470;0.0003623082655805109;3470;1.530366070701877e-11;4272.4375;8.377143512647624e-10;3797.726816521048;5.332184164140111e-08
3475;0.0003619200496871991;3475;1.523325030241366e-11;4278.59375;8.180589751038193e-11;3803.199045363298;5.326444412782584e-08
3480;0.0003615332078030338;3480;1.516303542004237e-11;4284.75;5.211273570500699e-11;3808.671274205547;5.320725874941117e-08
3485;0.0003611477343697352;3485;1.509340901349193e-11;4290.90625;3.412964873766888e-11;3814.143503047797;5.315027644750349e-08
3490;0.0003607636238615802;3490;1.502403934387106e-11;4297.0625;1.890914133293479e-11;3819.615731890046;5.30935028580441e-08
3495;0.0003603808707853162;3495;1.49550917896063e-11;4303.21875;3.252599362208123e-11;3825.087960732295;5.303693810789364e-08
3500;0.0003599994696800394;3500;1.488651972871453e-11;4309.375;1.522980117310629e-11;3830.560189574545;5.298058405108165e-08
3505;0.0003596194151166865;3505;1.48184105204606e-11;4315.53125;1.654603975930865e-11;3836.032418416794;5.292444422667879e-08
3510;0.000359240701697947;3510;1.475040383736402e-11;4321.6875;2.10042091190262e-11;3841.504647259043;5.286852549695944e-08
3515;0.0003588633240584767;3515;1.46832775717172e-11;4327.84375;3.900283235145291e-11;3846.976876101293;5.281284039934412e-08
3520;0.0003584872768633949;3520;1.461589141657932e-11;4334;1.530085284365027e-10;3852.449104943542;5.275741673208952e-08
3525;0.0003581125548100478;3525;1.454942672513274e-11;4340.15625;2.377536349194284e-10;3857.921333785791;5.270232396465066e-08
3530;0.0003577391526258672;3530;1.448297767601148e-11;4346.3125;1.503341561492155e-10;3863.393562628041;5.264779093674136e-08
3535;0.0003573670650689275;3535;1.441695141295671e-11;4352.46875;1.556627891939501e-10;3868.86579147029;5.259528225035367e-08
3540;0.0003569962869284953;3540;1.435151562000911e-11;4358.625;2.577602721814038e-10;3874.338020312539;5.252325940855637e-08
3545;0.0003566268130231967;3545;1.428601203582411e-11;4364.78125;7.736169777797207e-10;3879.810249154789;5.247886523102731e-08
3550;0.0003562586382026482;3550;1.422138992955838e-11;4370.9375;3.935831093072598e-10;3885.282477997038;5.242556417861588e-08
3555;0.0003558917573452209;3555;1.415659497358525e-11;4377.09375;1.655365292550971e-10;3890.754706839288;5.237176066421723e-08
3560;0.000355526165359875;3560;1.409260313177582e-11;4383.25;1.093121981749974e-10;3896.226935681537;5.231794136440619e-08
3565;0.0003551618571843996;3565;1.402863651070362e-11;4389.40625;8.54776720845982e-11;3901.699164523786;5.226422286901889e-08
3570;0.0003547988277860656;3570;1.396520255778619e-11;4395.5625;7.475219049890248e-11;3907.171393366036;5.221064765198812e-08
3575;0.0003544370721610715;3575;1.390200585471529e-11;4401.71875;9.460938930815522e-11;3912.643622208285;5.215723425241714e-08
3580;0.000354076585334419;3580;1.383917021069948e-11;4407.875;5.662679587582835e-11;3918.115851050534;5.210399161870606e-08
3585;0.0003537173623598209;3585;1.377669817579665e-11;4414.03125;5.824102788207108e-11;3923.588079892784;5.205092485137648e-08
3590;0.0003533593983192951;3590;1.371457446562947e-11;4420.1875;6.294175506480558e-11;3929.060308735033;5.199803705533026e-08
3595;0.0003530026883231589;3595;1.365267076631701e-11;4426.34375;7.359491552780464e-11;3934.532537577282;5.194532920218448e-08
3600;0.0003526472275097878;3600;1.359132105059342e-11;4432.5;2.304750451496155e-10;3940.004766419532;5.189280174588338e-08
3605;0.0003522930110452746;3605;1.353004105895708e-11;4438.65625;1.014752053078213e-10;3945.476995261781;5.184045557744818e-08
3610;0.0003519400341235067;3610;1.34692732730362e-11;4444.8125;1.072414087016146e-10;3950.949224104031;5.1788289924957e-08
3615;0.0003515882919658066;3615;1.340877850843408e-11;4450.96875;1.37704662981688e-10;3956.42145294628;5.173630597563408e-08
3620;0.000351237779820532;3620;1.334856959801506e-11;4457.125;2.231359585018711e-10;3961.893681788529;5.168450240023466e-08
3625;0.0003508884929637046;3625;1.328859674478242e-11;4463.28125;8.516501680214983e-10;3967.365910630779;5.16328790319499e-08
3630;0.0003505404266976251;3630;1.322928764182558e-11;4469.4375;3.13260201204e-10;3972.838139473028;5.158143561911764e-08
3635;0.000350193576351273;3635;1.316982833539302e-11;4475.59375;1.471902079553626e-10;3978.310368315277;5.153017143971343e-08
3640;0.0003498479372810737;3640;1.311109219175123e-11;4481.75;7.725221099158118e-11;3983.782597157527;5.147908595718828e-08
3645;0.0003495035048695211;3645;1.305235196599471e-11;4487.90625;1.489813158639592e-11;3989.254825999776;5.142817874498567e-08
3650;0.0003491602745240593;3650;1.299404556244998e-11;4494.0625;2.115719187875305e-10;3994.727054842025;5.137744908269234e-08
3655;0.0003488182416794395;3655;1.293614766793729e-11;4500.21875;8.486115526745565e-11;4000.199283684275;5.132689630468757e-08
3660;0.0003484774017961111;3660;1.287839624835605e-11;4506.375;6.016836056650349e-11;4005.671512526524;5.127651996908884e-08
3665;0.0003481377503597255;3665;1.2820978308555e-11;4512.53125;5.053356722872637e-11;4011.143741368773;5.122631942271859e-08
3670;0.0003477992828817671;3670;1.276391939442893e-11;4518.6875;4.564512563978104e-11;4016.615970211023;5.117629311862558e-08
3675;0.0003474619948990197;3675;1.270713660815003e-11;4524.84375;5.810231681040892e-11;4022.088199053272;5.112644249199099e-08
3680;0.0003471258819731577;3680;1.265052355288389e-11;4531;2.212159021578396e-10;4027.560427895522;5.107676490608966e-08
3685;0.0003467909396911901;3685;1.259447455801433e-11;4537.15625;1.368347755978362e-10;4033.032656737771;5.102726059727131e-08
3690;0.0003464571636646833;3690;1.253850296025499e-11;4543.3125;1.457428651440545e-10;4038.50488558002;5.097792793376681e-08
3695;0.0003461245495299289;3695;1.248286765932585e-11;4549.46875;2.300773011451712e-10;4043.97711442227;5.092876633282019e-08
3700;0.0003457930929478239;3700;1.242756186502318e-11;4555.625;5.54486888838337e-10;4049.449343264519;5.087977562803814e-08
3705;0.0003454627896033933;3705;1.237254244453469e-11;4561.78125;6.403429230387374e-10;4054.921572106768;5.083095436308667e-08
3710;0.0003451336352058764;3710;1.231767817784339e-11;4567.9375;2.223651614088705e-10;4060.393800949018;5.07823008935646e-08
3715;0.0003448056254888077;3715;1.226334372284911e-11;4574.09375;1.413332112932655e-10;4065.866029791267;5.073381315479906e-08
3720;0.000344478756208942;3720;1.220902328293092e-11;4580.25;1.082370923730236e-10;4071.338258633516;5.068548757335871e-08
3725;0.0003441530231474061;3725;1.21551111935293e-11;4586.40625;9.25591996996641e-11;4076.810487475766;5.063731665064161e-08
3730;0.0003438284221086919;3730;1.210143883553063e-11;4592.5625;3.043896561184293e-10;4082.282716318015;5.058927506106647e-08
3735;0.0003435049489199058;3735;1.204818521907002e-11;4598.71875;1.005322445075214e-10;4087.754945160264;5.054111603530477e-08
3740;0.0003431825994320343;3740;1.199500629219053e-11;4604.875;8.401410153268562e-11;4093.227174002513;5.049509034282477e-08
3745;0.0003428613695199041;3745;1.194227668555657e-11;4611.03125;8.223737216566548e-11;4098.699402844763;5.044682586485364e-08
3750;0.0003425412550800724;3750;1.18895445492576e-11;4617.1875;8.31880573432684e-11;4104.171631687012;5.039940863790236e-08
3755;0.0003422222520319686;3755;1.183732251366192e-11;4623.34375;1.495764117942343e-10;4109.643860529261;5.035222374366465e-08
3760;0.0003419043563182149;3760;1.178535297392685e-11;4629.5;1.052435539921105e-10;4115.116089371511;5.030522377247507e-08
3765;0.0003415875639035311;3765;1.173350704949315e-11;4635.65625;1.232373788832695e-10;4120.58831821376;5.025839630678081e-08
3770;0.0003412718707749724;3770;1.168201849072967e-11;4641.8125;1.585399974121445e-10;4126.060547056009;5.021173654029967e-08
3775;0.0003409572729420208;3775;1.163077351806311e-11;4647.96875;2.416995679520367e-10;4131.532775898259;5.016524197857562e-08
3780;0.0003406437664359318;3780;1.157982168672156e-11;4654.125;6.451542076682532e-10;4137.005004740508;5.011891088251046e-08
3785;0.0003403313473099339;3785;1.152911091670463e-11;4660.28125;5.2294624403563e-10;4142.477233582757;5.00727419466617e-08
3790;0.0003400200116392091;3790;1.147868057291763e-11;4666.4375;1.847523426280516e-10;4147.949462425007;5.002673460980441e-08
3795;0.0003397097555201911;3795;1.142838349431989e-11;4672.59375;6.997099517785631e-11;4153.421691267256;4.998088790750676e-08
3800;0.0003394005750710501;3800;1.1378465737149e-11;4678.75;3.349474936622943e-11;4158.893920109505;4.993520203118228e-08
3805;0.0003390924664312797;3805;1.132869213453991e-11;4684.90625;3.133349639396148e-10;4164.366148951755;4.988967370178535e-08
3810;0.0003387854257614989;3810;1.127924782660198e-11;4691.0625;2.340989625505085e-10;4169.838377794004;4.984430495150672e-08
3815;0.0003384794492432695;3815;1.122997640807314e-11;4697.21875;1.246905811673692e-10;4175.310606636253;4.979909301067917e-08
3820;0.0003381745330794604;3820;1.118105637592606e-11;4703.375;9.32971873673371e-11;4180.782835478503;4.975403973069564e-08
3825;0.0003378706734933505;3825;1.113229701475841e-11;4709.53125;7.834746098703819e-11;4186.255064320752;4.970914265228242e-08
3830;0.0003375678667290478;3830;1.108376246308885e-11;4715.6875;7.005850428324338e-11;4191.727293163002;4.966440188569686e-08
3835;0.0003372661090511301;3835;1.103558814850146e-11;4721.84375;1.116081705931361e-10;4197.199522005251;4.961981652501565e-08
3840;0.0003369653967446939;3840;1.098749108892684e-11;4728;9.244002037252489e-11;4202.6717508475;4.957538616327564e-08
3845;0.0003366657261149619;3845;1.093977897465876e-11;4734.15625;9.608748682687921e-11;4208.14397968975;4.953111028235011e-08
3850;0.0003363670934874457;3850;1.089213796399598e-11;4740.3125;1.371308470790896e-10;4213.616208531999;4.948698815036129e-08
3855;0.0003360694952076303;3855;1.084490106693668e-11;4746.46875;2.747338922750563e-10;4219.088437374248;4.944301933055562e-08
3860;0.0003357729276404631;3860;1.079777781800644e-11;4752.625;7.071405953359636e-10;4224.560666216498;4.939920352684164e-08
3865;0.0003354773871713906;3865;1.075097901184147e-11;4758.78125;1.774482381842284e-10;4230.032895058747;4.93555397384323e-08
3870;0.0003351828702050357;3870;1.070430281147227e-11;4764.9375;1.141740270416134e-10;4235.505123900996;4.9312027635606e-08
3875;0.0003348893731655516;3875;1.065788725893878e-11;4771.09375;9.927490787453196e-11;4240.977352743246;4.92686664903945e-08
3880;0.0003345968924967418;3880;1.061179058446911e-11;4777.25;1.200229138933343e-10;4246.449581585495;4.922545607951503e-08
3885;0.0003343054246612861;3885;1.056576867452186e-11;4783.40625;4.262619262155071e-10;4251.921810427744;4.918239573590191e-08
3890;0.0003340149661413028;3890;1.052008875130126e-11;4789.5625;1.818817883153913e-10;4257.394039269994;4.913948474214035e-08
3895;0.0003337255134378993;3895;1.047464750309887e-11;4795.71875;1.010601486817387e-10;4262.866268112243;4.909672276510931e-08
3900;0.0003334370630709237;3900;1.042932720237991e-11;4801.875;8.259896280907007e-11;4268.338496954493;4.905410915718157e-08
3905;0.0003331496115791857;3905;1.038423353651131e-11;4808.03125;8.523048820506531e-11;4273.810725796742;4.901164315740403e-08
3910;0.0003328631555201502;3910;1.03394866446415e-11;4814.1875;8.340885927757163e-11;4279.282954638991;4.896932387026821e-08
3915;0.0003325776914696268;3915;1.029471659453586e-11;4820.34375;8.249209331400809e-11;4284.755183481241;4.89271473687359e-08
3920;0.0003322932160222514;3920;1.025047499944621e-11;4826.5;9.487231524714821e-11;4290.22741232349;4.888515067138936e-08
3925;0.0003320097257906732;3925;1.0206132509591e-11;4832.65625;1.174058482763937e-10;4295.699641165739;4.884325826667329e-08
3930;0.0003317272174057704;3930;1.016220763735069e-11;4838.8125;1.661060207911449e-10;4301.171870007989;4.880151684295024e-08
3935;0.0003314456875166762;3935;1.011845447868194e-11;4844.96875;3.466561799074071e-10;4306.644098850238;4.875994107798504e-08
3940;0.0003311651327904519;3940;1.007477618787951e-11;4851.125;5.80444092879505e-10;4312.116327692487;4.871849208108024e-08
3945;0.0003308855499118733;3945;1.003157394618336e-11;4857.28125;1.390952202234963e-10;4317.588556534737;4.867719114454434e-08
3950;0.0003306069355835951;3950;9.988273485225247e-12;4863.4375;2.483989240706097e-11;4323.060785376986;4.863603417188976e-08
3955;0.0003303292865261762;3955;9.945426645942298e-12;4869.59375;7.687966978306041e-11;4328.533014219235;4.859502034617171e-08
3960;0.0003300525994773777;3960;9.902632460100291e-12;4875.75;2.990450706280532e-10;4334.005243061485;4.855414902418584e-08
3965;0.0003297768711924201;3965;9.860075364490851e-12;4881.90625;4.130364396567863e-10;4339.477471903734;4.851341965881833e-08
3970;0.0003295020984440773;3970;9.817775140277534e-12;4888.0625;1.652198568229692e-10;4344.949700745984;4.847283192734268e-08
3975;0.0003292282780222146;3975;9.775603502001238e-12;4894.21875;1.117915892420969e-10;4350.421929588233;4.843238558038001e-08
3980;0.000328955406733746;3980;9.73367031627829e-12;4900.375;8.822598735526039e-11;4355.894158430482;4.839208024938886e-08
3985;0.0003286834814027127;3985;9.691914950665727e-12;4906.53125;7.565564644886899e-11;4361.366387272732;4.835191611236772e-08
3990;0.0003284124988700667;3990;9.650388555804385e-12;4912.6875;1.006163922655842e-10;4366.838616114981;4.831189841035621e-08
3995;0.0003281424559935004;3995;9.6089949564988e-12;4918.84375;6.436723029626927e-11;4372.31084495723;4.827194464712205e-08
4000;0.0003278733496475095;4000;9.567879225085221e-12;4925;6.265724671950225e-11;4377.78307379948;4.823224155851086e-08
4005;0.0003276051767230891;4005;9.526838621543026e-12;4931.15625;6.767246049760284e-11;4383.255302641729;4.819263619659781e-08
4010;0.0003273379341278959;4010;9.486104387250912e-12;4937.3125;9.620754620707641e-11;4388.727531483978;4.815313411513361e-08
4015;0.0003270716187857842;4015;9.445514776656122e-12;4943.46875;5.387301464683882e-10;4394.199760326228;4.811381233110479e-08
4020;0.0003268062276370492;4020;9.405042406782274e-12;4949.625;7.67777060357984e-11;4399.671989168477;4.807461437983552e-08
4025;0.0003265417576381989;4025;9.364887710941712e-12;4955.78125;7.237552792857819e-11;4405.144218010727;4.803555115904615e-08
4030;0.0003262782057617909;4030;9.32486401532729e-12;4961.9375;8.921649027703838e-11;4410.616446852976;4.799662305150375e-08
4035;0.0003260155689963658;4035;9.284960007837762e-12;4968.09375;1.375631234353255e-10;4416.088675695225;4.79578299155e-08
4040;0.0003257538443467311;4040;9.245397114275036e-12;4974.25;3.97501123160392e-10;4421.560904537475;4.791917132765374e-08
4045;0.000325493028832833;4045;9.205827575585898e-12;4980.40625;3.435344746287428e-10;4427.033133379724;4.788064682050461e-08
4050;0.0003252331194908198;4050;9.166636436869066e-12;4986.5625;1.454961692312882e-10;4432.505362221973;4.784225597185326e-08
4055;0.0003249741133725524;4055;9.127430351780294e-12;4992.71875;9.696993082039489e-11;4437.977591064223;4.780399834953234e-08
4060;0.0003247160075454036;4060;9.088539415259357e-12;4998.875;9.895276603729313e-11;4443.449819906472;4.77658733630282e-08
4065;0.0003244587990917468;4065;9.049702153493747e-12;5005.03125;1.725224423301789e-10;4448.922048748721;4.772788044138608e-08
4070;0.0003242024851098106;4070;9.011217337230394e-12;5011.1875;6.068301135936052e-11;4454.394277590971;4.769001934280753e-08
4075;0.0003239470627129021;4075;8.972761723406803e-12;5017.34375;4.585589945733867e-11;4459.86650643322;4.76522893190555e-08
4080;0.0003236925290294281;4080;8.934513175799394e-12;5023.5;5.117005231329192e-11;4465.338735275469;4.761468983027957e-08
4085;0.0003234388812030445;4085;8.896491971376225e-12;5029.65625;6.473840617741888e-11;4470.810964117719;4.757722044440503e-08
4090;0.0003231861163923249;4090;8.858568740539172e-12;5035.8125;1.050804923243812e-10;4476.283192959968;4.753988054470539e-08
4095;0.000322934231770652;4095;8.820892361807732e-12;5041.96875;4.346532257952725e-10;4481.755421802218;4.750266941573208e-08
4100;0.0003226832245263878;4100;8.783243124306706e-12;5048.125;5.484585260404498e-11;4487.227650644467;4.746558650595508e-08
4105;0.0003224330918627076;4105;8.746025516077724e-12;5054.28125;2.68786250552538e-11;4492.699879486716;4.742863107301066e-08
4110;0.0003221838309969686;4110;8.708609210500032e-12;5060.4375;8.017895335288899e-11;4498.172108328966;4.739180231167359e-08
4115;0.0003219354391617008;4115;8.671804795853561e-12;5066.59375;1.897358446516352e-10;4503.644337171215;4.735509969267928e-08
4120;0.0003216879136034485;4120;8.634706982172855e-12;5072.75;5.375400186027094e-10;4509.116566013464;4.731852169864063e-08
4125;0.000321441251583393;4125;8.598107311953312e-12;5078.90625;1.467687079598821e-10;4514.588794855714;4.728206612358496e-08
4130;0.0003211954503768873;4130;8.561619894731445e-12;5085.0625;9.26792083458939e-11;4520.061023697963;4.724573610382518e-08
4135;0.0003209505072734875;4135;8.52513412910533e-12;5091.21875;7.424528585639347e-11;4525.533252540212;4.720952430740889e-08
4140;0.0003207064195771542;4140;8.489035597302939e-12;5097.375;7.474713967435918e-11;4531.005481382462;4.717343129532442e-08
4145;0.0003204631846057004;4145;8.452783580704547e-12;5103.53125;1.974219427712727e-10;4536.477710224711;4.713745396167361e-08
4150;0.0003202207996907746;4150;8.417096241668946e-12;5109.6875;5.467201804226813e-11;4541.94993906696;4.710158807562789e-08
4155;0.0003199792621778926;4155;8.381161589844005e-12;5115.84375;3.995300821661638e-11;4547.42216790921;4.706582775067067e-08
4160;0.0003197385694269824;4160;8.345771845764843e-12;5122;3.480531877629412e-11;4552.894396751459;4.703016391105231e-08
4165;0.0003194987188110903;4165;8.310182191029438e-12;5128.15625;3.459278373261073e-11;4558.366625593709;4.699458102238358e-08
4170;0.0003192597077170504;4170;8.274982454388112e-12;5134.3125;2.14764985276373e-10;4563.838854435958;4.695905183788387e-08
4175;0.0003190215335455096;4175;8.239882542305649e-12;5140.46875;5.364995880936796e-11;4569.311083278207;4.692352051413313e-08
4180;0.0003187841937102848;4180;8.204870995300374e-12;5146.625;5.525464049426778e-11;4574.783312120457;4.688785868988081e-08
4185;0.0003185476856388519;4185;8.170085801970057e-12;5152.78125;6.866551979806515e-11;4580.255540962706;4.685175188697222e-08
4190;0.0003183120067719269;4190;8.135422489084275e-12;5158.9375;1.034033856610842e-10;4585.727769804955;4.68086607484159e-08
4195;0.0003180771545635012;4195;8.100906181389171e-12;5165.09375;2.489533312203938e-10;4591.199998647205;4.680657312963323e-08
4200;0.0003178431264807838;4200;8.066593833224124e-12;5171.25;4.89335563599939e-10;4596.672227489454;4.675637118510725e-08
4205;0.0003176099200041333;4205;8.032342638789073e-12;5177.40625;1.705165646686307e-10;4602.144456331703;4.67197400319704e-08
4210;0.0003173775326268279;4210;7.998287019570318e-12;5183.5625;1.102055536451192e-10;4607.616685173953;4.668455867901006e-08
4215;0.0003171459618552455;4215;7.964380641115267e-12;5189.71875;1.171755680379435e-10;4613.088914016202;4.66499035386622e-08
4220;0.0003169152052085582;4220;7.930613867890283e-12;5195.875;2.061963867321496e-10;4618.561142858451;4.661554526766529e-08
4225;0.000316685260218875;4225;7.897004958536416e-12;5202.03125;1.51289652643878e-10;4624.033371700701;4.658139952060573e-08
4230;0.0003164561244309436;4230;7.863543503129401e-12;5208.1875;4.361278400346424e-11;4629.50560054295;4.654742796383892e-08
4235;0.0003162277954022098;4235;7.830167764189683e-12;5214.34375;2.316645970316384e-11;4634.9778293852;4.65136105939139e-08
4240;0.000316000270702815;4240;7.79706597136737e-12;5220.5;1.495313469810192e-11;4640.450058227449;4.647993576759499e-08
4245;0.0003157735479152703;4245;7.763929492152976e-12;5226.65625;8.614352110283853e-12;4645.922287069698;4.644639630325105e-08
4250;0.0003155476246347327;4250;7.731085782038353e-12;5232.8125;1.456050183709236e-10;4651.394515911948;4.641298756973932e-08
4255;0.0003153224984685799;4255;7.698298011783049e-12;5238.96875;3.119568902958901e-11;4656.866744754197;4.637970575253916e-08
4260;0.000315098167036595;4260;7.665654816736536e-12;5245.125;2.746073288393964e-11;4662.338973596446;4.634654900056131e-08
4265;0.0003148746279709256;4265;7.633209506622471e-12;5251.28125;3.758941473123543e-11;4667.811202438696;4.631351489685606e-08
4270;0.0003146518789156859;4270;7.600805982314462e-12;5257.4375;5.192953330931374e-11;4673.283431280945;4.628060228522761e-08
4275;0.0003144299175272779;4275;7.568668053840489e-12;5263.59375;5.368474981450735e-10;4678.755660123194;4.62478100914395e-08
4280;0.0003142087414740576;4280;7.536493854416662e-12;5269.75;7.288766094020799e-11;4684.227888965444;4.6215137105428e-08
4285;0.0003139883484364371;4285;7.504653987922236e-12;5275.90625;4.955474455198912e-11;4689.700117807693;4.618258247666269e-08
4290;0.0003137687361066654;4290;7.472748063323908e-12;5282.0625;5.029864511580694e-11;4695.172346649942;4.61501455918942e-08
4295;0.0003135499021889574;4295;7.441182550829567e-12;5288.21875;7.164036494862516e-11;4700.644575492192;4.611782571485987e-08
4300;0.0003133318443991885;4300;7.409567727895937e-12;5294.375;2.091834243354812e-10;4706.116804334441;4.608562213678204e-08
4305;0.000313114560465054;4305;7.378206221763225e-12;5300.53125;1.669008626966306e-10;4711.58903317669;4.605353442432417e-08
4310;0.0003128980481258201;4310;7.346922144658062e-12;5306.6875;7.609241351005384e-11;4717.061262018939;4.6021562073358e-08
4315;0.0003126823051323562;4315;7.315763354311218e-12;5312.84375;5.377880293879653e-11;4722.533490861189;4.598970450359755e-08
4320;0.0003124673292472106;4320;7.284761517347094e-12;5319;6.24842461561074e-11;4728.005719703438;4.595796074569745e-08
4325;0.0003122531182441477;4325;7.253895350687157e-12;5325.15625;1.059460050584457e-10;4733.477948545687;4.592633174120634e-08
4330;0.0003120396699085412;4330;7.223071002200417e-12;5331.3125;2.11468913992736e-11;4738.950177387936;4.589481547150414e-08
4335;0.0003118269820370365;4335;7.192485203882119e-12;5337.46875;1.247026907516287e-11;4744.422406230186;4.586341205248736e-08
4340;0.0003116150524374282;4340;7.161993789248373e-12;5343.625;1.840441659916948e-11;4749.894635072435;4.58321209520053e-08
4345;0.0003114038789287444;4345;7.131623776123046e-12;5349.78125;3.100613784332218e-11;4755.366863914684;4.580094139930508e-08
4350;0.0003111934593416561;4350;7.101328252478369e-12;5355.9375;7.428036989728766e-11;4760.839092756934;4.576987240430626e-08
4355;0.0003109837915174163;4355;7.071247533504725e-12;5362.09375;5.081298877424448e-10;4766.311321599183;4.573891258204135e-08
4360;0.0003107748733080892;4360;7.041117248079367e-12;5368.25;1.251787476340084e-10;4771.783550441433;4.570805861246861e-08
4365;0.0003105667025774437;4365;7.011447495469359e-12;5374.40625;7.627384386431412e-11;4777.255779283682;4.567730030929598e-08
4370;0.0003103592771994565;4370;6.981461756794959e-12;5380.5625;8.662527778721599e-11;4782.728008125931;4.564656913397456e-08
4375;0.0003101525950596063;4375;6.951984075575104e-12;5386.71875;1.42288337005518e-10;4788.200236968181;4.561661241693773e-08
4380;0.0003099466540536031;4380;6.922356460824375e-12;5392.875;2.779018708404867e-10;4793.67246581043;4.558593489440297e-08
4385;0.00030974145208821;4385;6.893024659307384e-12;5399.03125;6.806190221568002e-11;4799.144694652679;4.555556779360744e-08
4390;0.0003095369870808193;4390;6.863705735945501e-12;5405.1875;3.980838839573243e-11;4804.616923494929;4.552547426016494e-08
4395;0.0003093332569593685;4395;6.834556884515398e-12;5411.34375;3.197058932181444e-11;4810.089152337178;4.549535628788141e-08
4400;0.0003091302596624185;4400;6.805526780217276e-12;5417.5;3.756620497637247e-11;4815.561381179427;4.546538285243002e-08
4405;0.0003089279931390628;4405;6.776572527738765e-12;5423.65625;1.524600299451993e-10;4821.033610021677;4.543552348007091e-08
4410;0.0003087264553488101;4410;6.747786878549368e-12;5429.8125;6.065958230315197e-11;4826.505838863926;4.540577451363736e-08
4415;0.0003085256442615954;4415;6.719082398144281e-12;5435.96875;3.150086283375823e-11;4831.978067706175;4.537613478230567e-08
4420;0.000308325557857654;4420;6.690474420851424e-12;5442.125;2.905086569248042e-11;4837.450296548425;4.534660352540808e-08
4425;0.0003081261941275401;4425;6.662028163358199e-12;5448.28125;4.950248079457762e-11;4842.922525390674;4.53171803547518e-08
4430;0.0003079275510720564;4430;6.633699778018384e-12;5454.4375;3.989126895123374e-10;4848.394754232924;4.52878650917069e-08
4435;0.0003077296267021146;4435;6.605428635003503e-12;5460.59375;1.931939220642128e-11;4853.866983075173;4.525865761473517e-08
4440;0.0003075324190388709;4440;6.577319948028252e-12;5466.75;1.84389847703275e-11;4859.339211917422;4.522955831857427e-08
4445;0.0003073359261134457;4445;6.549274129925508e-12;5472.90625;2.694560121735366e-11;4864.811440759672;4.520056866767478e-08
4450;0.0003071401459669938;4450;6.521379069238588e-12;5479.0625;4.794712383376742e-11;4870.283669601921;4.517167940669664e-08
4455;0.000306945076650753;4455;6.493580278095999e-12;5485.21875;1.386571076880817e-10;4875.75589844417;4.51429294729863e-08
4460;0.0003067507162256638;4460;6.465912992485869e-12;5491.375;2.996044862846044e-10;4881.22812728642;4.51143630226201e-08
4465;0.0003065570627626529;4465;6.438279392187519e-12;5497.53125;1.236960562501864e-10;4886.700356128669;4.508520845022462e-08
4470;0.0003063641143425508;4470;6.410871791328374e-12;5503.6875;9.966030267979414e-11;4892.172584970918;4.505702542225086e-08
4475;0.0003061718690557719;4475;6.383433840447726e-12;5509.84375;1.324804836113214e-10;4897.644813813168;4.50286994689264e-08
4480;0.0003059803250025597;4480;6.356312285102374e-12;5516;2.713239632244411e-10;4903.117042655417;4.500045289514101e-08
4485;0.0003057894802927372;4485;6.329068389150045e-12;5522.15625;2.279603616543535e-10;4908.589271497666;4.497230275221859e-08
4490;0.0003055993330458076;4490;6.302097196913023e-12;5528.3125;8.046468372065211e-11;4914.061500339916;4.494425297437504e-08
4495;0.0003054098813907121;4495;6.275120915814167e-12;5534.46875;5.082195452732136e-11;4919.533729182165;4.491630494033496e-08
4500;0.0003052211234660058;4500;6.248310191944671e-12;5540.625;4.055322873657832e-11;4925.005958024415;4.488845920663272e-08
